SKU,Title,"Raw Cost","Ex Rate","Shipping Fee","True Cost","Sale Price",MS,FZ,MG,MD
SRN-SAM-496,"Galaxy Note 3 N900A N900T LCD + Digitizer Touch Screen with Frame - White - New",760.00,6.82,8.33,112.66,0.0000,127.50,142.99,144.98,154.99
SRN-SAM-532,"Galaxy S4 i9505 i337 M919 LCD + Touch Screen Digitizer with Frame - Red",450.00,6.50,7.14,70.33,0.0000,,,80.99,
FLX-SAM-816,"Samsung Galaxy Note 3 LCD Touch Screen Tester Flex Cable",12.00,6.12,2.16,2.31,0.0000,4.49,,,0.00
FLX-SAM-860,"Samsung Galaxy S4 L720 i545 Keypad Home Button Flex Cable",9.00,6.50,1.36,1.59,0.0000,2.99,7.99,2.99,
APL-001-0762,"LCD Screen with Retina Display for iPad Mini 2 3",380.00,6.88,1.13,55.40,0.0000,68.00,67.99,60.50,63.99
FLX-LGM-338,"LG Optimus G2 Verizon VS980 Vibrator Motor Flex",0.00,0.00,0.00,0.00,0.0000,,,0.60,0.99
FLX-LGM-344,"LG Optimus G2 Verizon VS980 Power Volume Rear Button Key Flex Cable",5.00,6.50,2.29,1.12,0.0000,6.19,9.99,1.99,
FLX-LGM-358,"LG Optimus G2 Verizon VS980 Wifi Bluetooth Flex Cable",0.00,0.00,0.00,0.00,0.0000,2.25,,,
FLX-LGM-360,"LG Optimus G2 Verizon VS980 Charging Port Headphone Jack Volume Flex",40.00,6.88,0.15,5.84,0.0000,12.98,9.99,8.50,7.99
APL-002-0920,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Baby Blue",0.00,0.00,0.00,0.00,0.0000,,,,1.99
APL-003-1378,"Home Button for iPhone 4 Chrome Mirror Blue",0.00,0.00,0.00,0.00,0.0000,,,0.30,1.49
FLX-LGM-346,"LG Optimus G2 Verizon VS980 Power Volume Rear Buttons",0.00,0.00,0.00,0.00,0.0000,6.19,9.99,1.99,
FLX-LGM-350,"LG Optimus G2 Verizon VS980 Front Camera Flex",0.00,0.00,0.00,0.00,0.0000,6.89,9.99,5.00,
FLX-LGM-352,"LG Optimus G2 Verizon VS980 Back Camera Flex",0.00,0.00,0.00,0.00,0.0000,5.40,9.99,3.50,
FLX-LGM-354,"LG Optimus G2 Verizon VS980 Earpiece Speaker Flex",5.00,6.31,1.99,1.11,0.0000,3.98,,1.50,0.00
APL-003-1330,"Home Button with Flex Cable Ribbon for iPhone 5S - Silver",8.00,6.85,1.44,1.38,0.0000,1.79,7.99,1.95,2.99
APL-003-1332,"Home Button with Flex Cable Ribbon for iPhone 5S Black",8.00,6.88,1.13,1.33,0.0000,1.79,7.99,1.95,2.99
APL-003-1334,"Front Camera Flex Cable for iPad Mini & iPad Mini 2 & iPad Mini 3 & iPad Air",10.00,6.85,1.23,1.64,0.0000,3.99,9.99,2.98,2.99
APL-003-1336,"iPad Air Bluetooth & WiFi Antenna Cable Replacement",7.00,6.82,2.24,1.35,0.0000,4.89,7.99,1.20,2.99
APL-003-1338,"Home Button for iPad Air White",3.00,6.85,0.69,0.54,0.0000,,,0.90,1.99
APL-003-1340,"Home Button for iPad Air Black",3.00,6.85,0.69,0.54,0.0000,,2.99,0.99,0.99
APL-003-1342,"GPS Connecting Flex Cable for iPad Air",5.00,6.50,1.66,1.02,0.0000,2.49,7.99,1.99,
APL-003-1346,"Charging Port Dock Flex Cable for iPad Air White",10.00,6.88,1.36,1.65,0.0000,3.99,7.99,2.30,2.99
APL-003-1348,"Charging Port Dock Flex Cable for iPad Air Black",10.00,6.88,0.15,1.48,0.0000,3.99,7.99,2.30,2.99
APL-003-1350,"Vibrator Motor for iPhone 5S SE",4.00,6.70,1.86,0.87,0.0000,1.49,3.99,0.99,1.99
APL-003-1352,"Ear Speaker Metal Cover for iPhone 5S",2.00,6.43,1.55,0.55,0.0000,0.99,,0.50,
FLX-SAM-820,"Samsung Galaxy Mega 6.3 i9200 i9205 i527 L600 R960 M819N Ear Speaker Flex Cable",10.00,6.88,3.53,1.97,0.0000,,7.99,2.50,
FLX-SAM-826,"Samsung Galaxy Note 2 i605 L900 Vibrator Motor & Power Key Button Flex Cable",0.00,0.00,0.00,0.00,0.0000,,,,1.99
FLX-LGM-336,"LG Optimus G2 Verizon VS980 Loudspeaker Flex",35.00,6.50,2.29,5.74,0.0000,3.99,,4.50,0.00
FLX-LGM-372,"LG Optimus G2 D800 D801 D803 Rear Buttons",0.00,0.00,0.00,0.00,0.0000,8.90,,,
FLX-LGM-386,"LG Optimus G2 D800 D801 D803 Charging Port Headphone Jack Mic Flex Cable",45.00,6.85,2.17,6.89,0.0000,12.98,12.99,10.50,8.99
FLX-LGM-398,"LG Optimus 3D P920 Thrill P925 3D Dual 3D Back Camera Flex",0.00,0.00,0.00,0.00,0.0000,,,9.99,
FLX-LGM-400,"LG Optimus 3D P920 Thrill P925 Front Camera Flex",0.00,0.00,0.00,0.00,0.0000,,,3.99,
APL-002-0922,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Orange",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-002-0924,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Pink",0.00,0.00,0.00,0.00,0.0000,,,,1.99
APL-002-0926,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4 Red",0.00,0.00,0.00,0.00,0.0000,,,,1.99
APL-002-0928,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Dark Blue",0.00,0.00,0.00,0.00,0.0000,,,,1.99
APL-002-0930,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Yellow",0.00,0.00,0.00,0.00,0.0000,,,,1.99
APL-002-0932,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Green",0.00,0.00,0.00,0.00,0.0000,,,,1.99
APL-002-0934,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Electric Pink",0.00,0.00,0.00,0.00,0.0000,,,,1.99
APL-002-0936,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Neon Green",0.00,0.00,0.00,0.00,0.0000,,,,1.99
APL-002-0938,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Magenta",0.00,0.00,0.00,0.00,0.0000,,,,1.99
APL-002-0940,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Turquoise",0.00,0.00,0.00,0.00,0.0000,,,,1.99
APL-002-0942,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Tiger",0.00,0.00,0.00,0.00,0.0000,,,,1.99
APL-002-0944,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Army Green",0.00,0.00,0.00,0.00,0.0000,,,,1.99
APL-002-0946,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Zebra",0.00,0.00,0.00,0.00,0.0000,,,1.99,1.99
APL-002-0950,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Blue Green Mirror",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-002-0952,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Chrome Mirror",20.00,6.14,6.08,4.25,0.0000,,,,1.99
APL-002-0954,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Red Mirror",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-002-0956,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Purple Mirror",0.00,0.00,0.00,0.00,0.0000,,,,1.99
APL-002-0958,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Pink Mirror",0.00,0.00,0.00,0.00,0.0000,,,,1.99
APL-002-0960,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Blue Mirror",0.00,0.00,0.00,0.00,0.0000,,,,1.99
APL-002-0962,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Gold Mirror",0.00,0.00,0.00,0.00,0.0000,,,,1.99
APL-002-0964,"Back Clear Transparent Glass Housing Plate Cover for ATT GSM iPhone 4 Black",0.00,0.00,0.00,0.00,0.0000,,,,1.99
APL-002-0966,"Back Clear Transparent Glass Housing Plate Cover for ATT GSM iPhone 4 White",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-002-0968,"Back Clear Transparent Glass Housing Plate Cover for ATT GSM iPhone 4 Green",0.00,0.00,0.00,0.00,0.0000,,,,1.99
APL-002-0972,"Back Glass Housing Plate for Sprint Verizon CDMA iPhone 4  Orange",0.00,0.00,0.00,0.00,0.0000,,,,1.99
APL-002-0974,"Back Glass Housing Plate for Sprint Verizon CDMA iPhone 4  Pink",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-002-0978,"Back Glass Housing Rear Plate Cover for iPhone 4S Dark Blue",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-002-0980,"Back Glass Housing Plate for Sprint Verizon CDMA iPhone 4  Yellow",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-002-0982,"Back Glass Housing Plate for Sprint Verizon CDMA iPhone 4  Green",0.00,0.00,0.00,0.00,0.0000,,,1.99,2.99
APL-002-0984,"Back Glass Housing Plate for Sprint Verizon CDMA iPhone 4  Electric Pink",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-002-0986,"Back Glass Housing Plate for Sprint Verizon CDMA iPhone 4  Neon Green",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-002-0988,"Back Glass Housing Plate for Sprint Verizon CDMA iPhone 4  Magenta",0.00,0.00,0.00,0.00,0.0000,,,0.00,2.99
APL-002-0990,"Back Glass Housing Plate for Sprint Verizon CDMA iPhone 4  Turquoise",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-002-0992,"Back Glass Housing Plate for Sprint Verizon CDMA iPhone 4  Tiger",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-002-0994,"Back Glass Housing Rear Plate Cover for iPhone 4S Army Green",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-002-0996,"Back Glass Housing Plate for Sprint Verizon CDMA iPhone 4  Zebra",0.00,0.00,0.00,0.00,0.0000,,,,1.99
APL-002-1000,"Back Glass Housing Plate for Sprint Verizon CDMA iPhone 4  Green Mirror",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-002-1002,"Back Glass Housing Rear Plate Cover for iPhone 4S Blue Green Mirror",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-002-1004,"Back Glass Housing Rear Plate Cover for iPhone 4S Chrome Mirror",12.00,6.14,2.16,2.31,0.0000,,,,2.99
APL-002-1006,"Back Glass Housing Rear Plate Cover for iPhone 4S Red Mirror",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-002-1008,"Back Glass Housing Rear Plate Cover for iPhone 4S Purple Mirror",0.00,0.00,0.00,0.00,0.0000,,,1.99,2.99
APL-002-1010,"Back Glass Housing Plate for Sprint Verizon CDMA iPhone 4  Pink Mirror",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-002-1018,"Back Clear Transparent Glass Housing for Sprint Verizon CDMA iPhone 4 White",12.00,6.14,2.16,2.31,0.0000,3.50,,,
APL-002-0972,"Back Glass Housing Rear Plate Cover for iPhone 4S Orange",0.00,0.00,0.00,0.00,0.0000,,,,1.99
APL-002-0974,"Back Glass Housing Rear Plate Cover for iPhone 4S Pink",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-002-0978,"Back Glass Housing Rear Plate Cover for iPhone 4S Dark Blue",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-002-0980,"Back Glass Housing Rear Plate Cover for iPhone 4S Yellow",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-002-0982,"Back Glass Housing Rear Plate Cover for iPhone 4S Green",0.00,0.00,0.00,0.00,0.0000,,,1.99,2.99
APL-002-0984,"Back Glass Housing Rear Plate Cover for iPhone 4S Electric Pink",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-002-0986,"Back Glass Housing Rear Plate Cover for iPhone 4S Neon Green",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-002-0988,"Back Glass Housing Rear Plate Cover for iPhone 4S Magenta",0.00,0.00,0.00,0.00,0.0000,,,0.00,2.99
APL-002-0990,"Back Glass Housing Rear Plate Cover for iPhone 4S Turquoise",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-002-0992,"Back Glass Housing Rear Plate Cover for iPhone 4S Tiger",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-002-0994,"Back Glass Housing Rear Plate Cover for iPhone 4S Army Green",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-002-0996,"Back Glass Housing Rear Plate Cover for iPhone 4S Zebra",0.00,0.00,0.00,0.00,0.0000,,,,1.99
APL-002-1000,"Back Glass Housing Rear Plate Cover for iPhone 4S Forest Green Mirror",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-002-1002,"Back Glass Housing Rear Plate Cover for iPhone 4S Blue Green Mirror",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-002-1004,"Back Glass Housing Rear Plate Cover for iPhone 4S Chrome Mirror",12.00,6.14,2.16,2.31,0.0000,,,,2.99
APL-002-1006,"Back Glass Housing Rear Plate Cover for iPhone 4S Red Mirror",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-002-1008,"Back Glass Housing Rear Plate Cover for iPhone 4S Purple Mirror",0.00,0.00,0.00,0.00,0.0000,,,1.99,2.99
APL-002-1010,"Back Glass Housing Rear Plate Cover for iPhone 4S Pink Mirror",0.00,0.00,0.00,0.00,0.0000,,,,2.99
APL-002-1018,"Back Clear Transparent Glass Housing Plate Cover for iPhone 4S White",12.00,6.14,2.16,2.31,0.0000,3.50,,,
APL-001-0776,"LCD Screen Display for iPad Air",400.00,6.85,6.54,59.35,0.0000,,74.99,80.99,82.99
APL-003-1424,"Home Button Assembly for iPhone 6 & 6 Plus – White / Silver",9.00,6.88,1.13,1.47,0.0000,2.95,7.99,1.95,2.99
FLX-SAM-888,"Samsung Galaxy Note 3 N900 Front Camera With Proximity Sensor Flex Cable",13.00,6.85,0.69,2.00,0.0000,4.89,,3.50,3.99
SRN-SAM-578,"Galaxy Note 3 N900P N900V LCD + Digitizer Touch Screen with Frame - White - New",760.00,6.88,8.55,111.71,0.0000,127.50,142.99,143.99,154.99
SRN-SAM-580,"Galaxy Note 3 N900P N900V LCD + Digitizer Touch Screen with Frame - Gray - New",750.00,6.90,10.48,110.21,0.0000,127.50,127.99,135.98,154.99
FLX-HTC-522,"HTC Droid DNA Earpiece Speaker Flex",3.00,6.43,2.22,0.81,0.0000,,,0.80,
FLX-HTC-534,"HTC One M7 801e Charging Port Mic Flex Cable",17.00,6.43,0.00,2.64,0.0000,6.49,9.99,5.50,5.99
FLX-LGM-510,"LG Optimus G2 VS980 LS980 D800 D801 D803 D805 Proximity Sensor Flex",24.00,6.12,1.21,4.12,0.0000,5.99,9.99,,1.49
SRN-LGM-294,"LG Optimus G2 VS980 LS980 LCD + Touch Screen Digitizer Assembly for Verizon - Black",150.00,6.70,7.75,23.54,0.0000,33.95,0.00,33.98,36.99
APL-002-1164,"Glass Housing Back Plate with Frame for ATT iPhone 4 White",4.50,6.46,2.02,1.01,0.0000,3.50,7.99,,1.99
APL-002-1166,"Glass Housing Back Plate with Frame for ATT iPhone 4  Black",4.00,6.82,1.80,0.85,0.0000,3.50,,,1.49
APL-002-1168,"Glass Housing Back Plate with Frame for Verizon/Sprint iPhone 4 and 4S Black",4.00,6.82,4.64,1.27,0.0000,,,,1.49
APL-002-1170,"Glass Housing Back Plate with Frame for Verizon/Sprint iPhone 4 and 4S White",4.00,6.82,1.40,0.79,0.0000,,,,2.99
FLX-SAM-862,"Samsung Galaxy Note 2 i605 Charging Port Flex Cable",15.00,6.82,2.24,2.53,0.0000,4.99,,3.50,5.99
SRN-SAM-582,"Galaxy Note 3 N900A N900T N900W8 LCD + Digitizer Touch Screen with Frame - Gray - New",760.00,6.88,5.33,111.24,0.0000,127.50,142.99,144.98,154.99
APL-003-1368,"LCD Touch Screen Tester Flex Cable for iPhone 5",10.00,6.50,1.94,1.84,0.0000,3.49,7.99,,2.49
APL-003-1370,"LCD Touch Screen Tester Flex Cable for iPhone 5S",15.00,6.43,2.53,2.73,0.0000,4.49,7.99,,2.49
