PartNumber,PartDescription,Location,Qty,UOM,Cost,Date,Note,Tracking-Lot Number,Tracking-Revision Level,Tracking-Expiration Date
FLX-HTC-530,HTC Droid DNA Rear Back Camera Flex Cable,Main-Stock,1,ea,0,,,,,
FLX-HTC-532,HTC One M7 801e Back Facing Camera Flex,Main-Stock,2,ea,77.03704,,,,,
FLX-HTC-534,HTC One M7 801e Charging Port Mic Flex Cable,Main-Stock,73,ea,15.96223,,,,,
FLX-HTC-538,HTC One M7 801e Daughter Board Connectors Volume Mic Headphone Jack Flex,Main-Stock,1,ea,90,,,,,
FLX-HTC-540,HTC One Mini Sim Card Tray Holder Slot - White,Main-Stock,1,ea,4,,,,,
FLX-HTC-542,HTC Wildfire Camera Flash Ribbon Flex Cable,Main-Stock,43,ea,0,,,,,
FLX-HTC-544,HTC Windows 8XT Headphone Jack Flex Cable,Main-Stock,17,ea,0,,,,,
FLX-HTC-546,HTC Windows 8XT Vibrator Motor Module,Main-Stock,20,ea,0,,,,,
FLX-HTC-548,HTC Windows 8XT Front Facing Camera Flex,Main-Stock,5,ea,0,,,,,
FLX-HTC-550,HTC Windows 8XT Rear Facing Camera Flex,Main-Stock,5,ea,0,,,,,
FLX-HTC-554,Top and Bottom Glass Cover for HTC One M8 Gold,Main-Stock,1,ea,10,,,,,
FLX-HTC-558,Micro SD Reader & Volume Button Flex for HTC One M8,Main-Stock,11,ea,0.94318,,,,,
FLX-HTC-560,Loudspeaker Module for HTC One M8,Main-Stock,6,ea,10,,,,,
FLX-HTC-564,Flex Cable Ribbon with Power Button Connector for HTC One mini M4 601e 601s,Main-Stock,3,ea,0,,,,,
FLX-HTC-566,Flex Cable Ribbon with SDCard Reader Holder & Volume Button for HTC One M8 831C,Main-Stock,21,ea,17.97694,,,,,
FLX-HTC-568,Charging Port Flex Cable Board for HTC One SV C525E C525C,Main-Stock,3,ea,28,,,,,
FLX-HTC-570,Earpiece Audio Speaker for HTC Inspire 4G,Main-Stock,4,ea,0,,,,,
FLX-HTC-572,Micro USB Charging Port with Mic Flex Cable for HTC One Max T6 803S,Main-Stock,2,ea,40,,,,,
FLX-HTC-575,HTC One X Dock Connector,Main-Stock,24,ea,1,,,,,
FLX-HTC-576,HTC ONE M7 801E EARPIECE SOUND SPEAKER,Main-Stock,8,ea,1,,,,,
FLX-HTC-577,HTC MyTouch 4G Loud Speaker Module,Main-Stock,5,ea,1,,,,,
FLX-HTC-578,HTC Butterfly J Main Board with Headphone Jack and SIM Card Slot Power Flex,Main-Stock,5,ea,1,,,,,
FLX-HTC-579,HTC One M7 Sim Card Tray Holder Slot  White,Main-Stock,13,ea,1,,,,,
FLX-HTC-581,HTC One M8 Vibrator,Main-Stock,1,ea,20,,,,,
FLX-HTC-582,HTC One M8 Charging Flex,Main-Stock,17,ea,8.15938,,,,,
FLX-HTC-583,HTC One M8 Rear and Front Camera,Main-Stock,2,ea,45,,,,,
FLX-HTC-584,HTC One M8 Front Camera,Main-Stock,5,ea,1,,,,,
FLX-HTC-587,HTC One M8 Charging Port Flex Cable 32GB,Main-Stock,19,ea,20,,,,,
FLX-HTC-588,Charging Port Flex Cable Board for HTC One SV,Main-Stock,1,ea,1,,,,,
FLX-HTC-591,Earpiece Speaker for HTC One M8,Main-Stock,4,ea,4,,,,,
FLX-HTC-592,SIM Card Tray for HTC One M8  Amber Gold,Main-Stock,5,ea,9,,,,,
FLX-HTC-593,SIM Card Tray for HTC One M8  Glacial Silver,Main-Stock,4,ea,9,,,,,
FLX-HTC-594,SD Card Tray for HTC One M8  Amber Gold,Main-Stock,5,ea,9,,,,,
FLX-HTC-595,SD Card Tray for HTC One M8  Glacial Silver,Main-Stock,4,ea,9,,,,,
FLX-HTC-596,SD Card Tray for HTC One M8  Gunmetal Gray,Main-Stock,6,ea,5,,,,,
FLX-HTC-597,Rear Duo Camera for HTC One M8,Main-Stock,2,ea,40,,,,,
FLX-HTC-598,SIM Card Tray for HTC One M8  Gunmetal Gray,Main-Stock,3,ea,3,,,,,
FLX-HTC-599,Earpiece Speaker for HTC SensationVividOne S,Main-Stock,5,ea,1,,,,,
FLX-HTC-600,Loudspeaker Replacement for HTC Desire 626,Main-Stock,3,ea,4,,,,,
FLX-HTC-601,Rear Camera Replacement for HTC Desire 626,Main-Stock,5,ea,35,,,,,
FLX-HTC-602,Front Camera Replacement for HTC Desire 626,Main-Stock,5,ea,30,,,,,
FLX-HTC-603,HTC One M8 Camera LENS,Main-Stock,6,ea,3.85714,,,,,
FLX-HTC-604,Charging Port Replacement for HTC Desire 626,Main-Stock,3,ea,20.4725,,,,,
FLX-HTC-605,Earpiece Speaker Replacement for HTC Desire 626S,Main-Stock,2,ea,2,,,,,
FLX-HTC-606,Loudspeaker Replacement for HTC Desire 626S,Main-Stock,2,ea,4,,,,,
FLX-HTC-607,Rear Camera Replacement for HTC Desire 626S,Main-Stock,2,ea,40,,,,,
FLX-HTC-608,Front Camera Replacement for HTC Desire 626S,Main-Stock,2,ea,35,,,,,
FLX-HTC-609,Earpiece Speaker Replacement for HTC One A9,Main-Stock,2,ea,4,,,,,
FLX-HTC-610,Charging Port Microphone Replacement for HTC One A9,Main-Stock,2,ea,90,,,,,
FLX-HTC-611,Charging Port Replacement for HTC Desire 626S,Main-Stock,4,ea,25,,,,,
FLX-LGM-006,LG Doubleplay C729 Keyboard Keypad Flex Cable,Main-Stock,10,ea,4.27,,,,,
FLX-LGM-012,LG Doubleplay C729 PCB Slide Flex Cable with Microphone,Main-Stock,4,ea,4.27,,,,,
FLX-LGM-018,LG G2X Optimus 2X P990 P999 Audio Headphone Jack Flex Cable,Main-Stock,5,ea,18,,,,,
FLX-LGM-024,LG G2X Optimus 2X P990 P999 Charging Port Flex Cable,Main-Stock,10,ea,20,,,,,
FLX-LGM-026,LG P990 G2X Loudspeaker Buzzer Module,Main-Stock,7,ea,3.94,,,,,
FLX-LGM-030,LG G2X Optimus 2X P990 P999 Sim Card Memory Card Flex Cable,Main-Stock,5,ea,12.5,,,,,
FLX-LGM-036,LG Lucid VS840 Audio Headphone Jack Flex Cable,Main-Stock,33,ea,3.94,,,,,
FLX-LGM-048,LG Marquee LS855 LG855 Charging Port Flex,Main-Stock,1,ea,0.12074,,,,,
FLX-LGM-052,LG LS855 Marquee Audio Headphone Jack Microphone Flex Cable,Main-Stock,24,ea,4.95,,,,,
FLX-LGM-054,LG Marquee LS855 Sim Card Holder Volume Key Flex Cable,Main-Stock,36,ea,3.43,,,,,
FLX-LGM-060,LG Mytouch 4G LTE E739 Sim Memory Card Flex Cable,Main-Stock,22,ea,4.1,,,,,
FLX-LGM-066,LG Optimus Black P970 Audio Headphone Jack Flex Cable,Main-Stock,29,ea,3.94,,,,,
FLX-LGM-084,LG Optimus Elite LS696 Charging Port Mic Microphone Flex Cable,Main-Stock,7,ea,1.76571,,,,,
FLX-LGM-090,LG Spectrum VS920 Audio Headphone Jack Flex Cable,Main-Stock,27,ea,3.73848,,,,,
FLX-LGM-096,LG Spectrum VS920 Microphone Volume Button Flex Cable,Main-Stock,42,ea,3.77,,,,,
FLX-LGM-102,LG Spectrum VS920 Power Button Flex Cable,Main-Stock,30,ea,3.09,,,,,
FLX-LGM-108,LG Mytouch Q C800 Sim Card SD Memory Card Flex Cable,Main-Stock,21,ea,4.27,,,,,
FLX-LGM-114,LG Nitro P930 Sim Card SD Memory Card Flex Cable,Main-Stock,22,ea,4.27,,,,,
FLX-LGM-120,LG Optimus 3D P920 Thrill P925 Microphone Navigator Flex Cable,Main-Stock,10,ea,1.07959,,,,,
FLX-LGM-122,LG P920 Optimus 3D P925 Thrill Loudspeaker Buzzer Module,Main-Stock,21,ea,1.44,,,,,
FLX-LGM-124,LG P920 Optimus 3D P925 Thrill Audio Headphone Jack Flex Cable,Main-Stock,5,ea,0.308,,,,,
FLX-LGM-128,LG P970 Optimus Black Light Sensor Microphone Flex Cable,Main-Stock,33,ea,5.15857,,,,,
FLX-LGM-134,LG Spectrum VS920 Sim Card Memory Card Flex Cable,Main-Stock,4,ea,1.708,,,,,
FLX-LGM-140,LG Optimus P930 Nitro Volume Microphone Jack Flex Cable,Main-Stock,10,ea,3.13333,,,,,
FLX-LGM-146,LG Optimus Black P970 Charging Port Flex Cable,Main-Stock,13,ea,0,,,,,
FLX-LGM-152,LG Optimus Black P970 Sim Card Memory SD Card Flex Cable,Main-Stock,23,ea,4.1,,,,,
FLX-LGM-154,LG C800 Keyboard Keypad Flex Cable,Main-Stock,2,ea,2.50667,,,,,
FLX-LGM-156,LG P920 Optimus 3D P925 Thrill Proximity Sensor Flex Cable,Main-Stock,4,ea,1.56353,,,,,
FLX-LGM-158,LG My Touch Q C800 Slide PCB Ribbon Microphone Mic Flex Cable,Main-Stock,1,ea,0,,,,,
FLX-LGM-160,LG Galaxy Nexus 4 E960 Charging Port Flex Cable,Main-Stock,3,ea,15.72544,,,,,
FLX-LGM-162,LG Optimus G E970 Charging Port Mic Mirophone Flex Cable,Main-Stock,11,ea,4.16933,,,,,
FLX-LGM-164,LG Optimus L9 P769 Sim Memory Card Volume Flex Cable,Main-Stock,4,ea,15,,,,,
FLX-LGM-166,LG Optimus 4X HD P880 Audio Headphone Jack Flex Cable REV 1.1,Main-Stock,4,ea,0.343,,,,,
FLX-LGM-168,LG Optimus 4X HD P880 Sim Memory Card Volume Flex Cable,Main-Stock,3,ea,12,,,,,
FLX-LGM-170,LG Optimus 4X HD P880 Charging Port Mic Microphone Flex Cable REV 1.1,Main-Stock,2,ea,0,,,,,
FLX-LGM-172,LG Escape P870 Sim Memory Card Flex Cable REV A,Main-Stock,19,ea,4.27,,,,,
FLX-LGM-176,LG Galaxy Nexus 4 E960 Loudspeaker Module,Main-Stock,6,ea,7.14286,,,,,
FLX-LGM-178,LG Optimus G LS970 E970 Audio Headphone Jack Flex,Main-Stock,3,ea,1,,,,,
FLX-LGM-180,LG Galaxy Nexus 4 E960 Front Camera,Main-Stock,7,ea,10.56431,,,,,
FLX-LGM-182,LG Galaxy Nexus 4 E960 Back Camera,Main-Stock,2,ea,0,,,,,
FLX-LGM-184,LG Optimus G E970 Loudspeaker Module,Main-Stock,14,ea,1.89424,,,,,
FLX-LGM-186,LG Escape P870 Audio Headphone Jack Flex Cable,Main-Stock,3,ea,0,,,,,
FLX-LGM-188,LG Optimus L7 P700 Charging Port Flex Cable and Microphone with Home Key Button,Main-Stock,4,ea,0,,,,,
FLX-LGM-190,LG Spectrum 2 VS930 Charging Port Flex Cable,Main-Stock,6,ea,15,,,,,
FLX-LGM-192,LG Splendor US730 Charging Port Flex Cable with Home Key Button,Main-Stock,25,ea,0,,,,,
FLX-LGM-194,LG MyTouch E739 USB Charging Port Flex Cable with Power Key Button,Main-Stock,5,ea,9,,,,,
FLX-LGM-196,LG Optimus L9 P769 Charging Port Flex Cable,Main-Stock,3,ea,14.47333,,,,,
FLX-LGM-198,LG Nitro HD P930 Headphone Jack Flex Cable,Main-Stock,9,ea,0,,,,,
FLX-LGM-200,LG Optimus G Pro E980 Charging Dock Port Connector Flex Cable,Main-Stock,3,ea,28,,,,,
FLX-LGM-204,LG Optimus Exceed VS840PP Earpiece Speaker Headphone Jack Flex Cable,Main-Stock,26,ea,3.35938,,,,,
FLX-LGM-206,LG Optimus Exceed VS840PP Front Camera Flex Cable,Main-Stock,21,ea,3.58974,,,,,
FLX-LGM-208,LG Optimus Exceed VS840PP Back Camera Flex Cable,Main-Stock,26,ea,3.58974,,,,,
FLX-LGM-210,LG Optimus Exceed VS840PP Home Menu Button Key Mic Flex Cable,Main-Stock,25,ea,3.58974,,,,,
FLX-LGM-212,LG Optimus Exceed VS840PP Sim Card Tray Camera Flash Vibrator,Main-Stock,27,ea,3.58974,,,,,
FLX-LGM-214,LG Optimus Exceed VS840PP Volume Button,Main-Stock,25,ea,3.58974,,,,,
FLX-LGM-216,LG Optimus Exceed VS840PP Loudspeaker Flex Cable,Main-Stock,29,ea,3.58974,,,,,
FLX-LGM-218,LG Optimus Exceed VS840PP Screw Set,Main-Stock,75,ea,3.58974,,,,,
FLX-LGM-220,LG Optimus F7 LG870 LG 870 Home Button - Black,Main-Stock,69,ea,0,,,,,
FLX-LGM-222,LG Optimus F7 LG870 LG 870 Charging Port Flex Cable,Main-Stock,2,ea,15,,,,,
FLX-LGM-224,LG Optimus F7 LG870 LG 870 Back Camera Flex Cable,Main-Stock,50,ea,0,,,,,
FLX-LGM-226,LG Optimus F7 LG870 LG 870 Front Camera Flex Cable,Main-Stock,44,ea,0,,,,,
FLX-LGM-228,LG Optimus F7 LG870 LG 870 Volume and Power Key Flex Cable,Main-Stock,50,ea,0,,,,,
FLX-LGM-230,LG Optimus F7 LG870 LG 870 Volume and Power Buttons,Main-Stock,27,ea,0,,,,,
FLX-LGM-232,LG Optimus F7 LG870 LG 870 WIFI and Signal Antennas Flex Cable,Main-Stock,17,ea,0,,,,,
FLX-LGM-234,LG Optimus F7 LG870 LG 870 Ear Piece Speaker Flex Cable,Main-Stock,40,ea,0,,,,,
FLX-LGM-236,LG Optimus F7 LG870 LG 870 Headphone Audio Jack Flex,Main-Stock,45,ea,0,,,,,
FLX-LGM-238,LG Optimus F7 LG870 LG 870 Vibrator Motor,Main-Stock,53,ea,0,,,,,
FLX-LGM-240,LG Optimus F7 LG870 LG 870 Replacement Screws Set,Main-Stock,51,ea,0,,,,,
FLX-LGM-242,LG Optimus F7 LG870 LG 870 Loud Speaker Flex,Main-Stock,41,ea,0,,,,,
FLX-LGM-244,LG Motion 4G MS770 Back Camera Flex Cable,Main-Stock,21,ea,0,,,,,
FLX-LGM-246,LG Motion 4G MS770 Front Camera Flex Cable,Main-Stock,19,ea,0,,,,,
FLX-LGM-248,LG Motion 4G MS770 Loud Speaker Flex,Main-Stock,18,ea,0,,,,,
FLX-LGM-250,LG Motion 4G MS770 Replacement Screws Complete Set,Main-Stock,70,ea,0,,,,,
FLX-LGM-252,LG Motion 4G MS770 Power Volume Vibrator and Flash Assembly Housing,Main-Stock,14,ea,0,,,,,
FLX-LGM-254,LG Motion 4G MS770 Power Volume Vibrator & Flash Flex,Main-Stock,18,ea,0,,,,,
FLX-LGM-256,LG Motion 4G MS770 Power & Volume Button Key,Main-Stock,20,ea,0,,,,,
FLX-LGM-258,LG Optimus F3 P659 Home Button Charging Port Flex Cable,Main-Stock,2,ea,1,,,,,
FLX-LGM-262,LG Optimus F3 P659 Wifi and Bluetooth Antenna Flex,Main-Stock,12,ea,0,,,,,
FLX-LGM-264,LG Optimus F3 P659 Replacement Screws Complete Set,Main-Stock,41,ea,0,,,,,
FLX-LGM-266,LG Optimus F3 P659 Power and Volume Button,Main-Stock,17,ea,0,,,,,
FLX-LGM-268,LG Optimus F3 P659 Loudspeaker Flex,Main-Stock,14,ea,0,,,,,
FLX-LGM-270,LG Optimus F3 P659 Vibrator Motor,Main-Stock,16,ea,0,,,,,
FLX-LGM-272,LG Optimus F3 P659 Back Camera Flex,Main-Stock,15,ea,0,,,,,
FLX-LGM-274,LG Optimus F3 P659 Power Button Flex,Main-Stock,5,ea,0,,,,,
FLX-LGM-276,LG Optimus F3 P659 Earpiece Speaker Flex,Main-Stock,16,ea,0.46512,,,,,
FLX-LGM-278,LG Optimus F3 P659 Home Button,Main-Stock,10,ea,0,,,,,
FLX-LGM-280,LG Optimus F3 P659 Headphone Jack Flex,Main-Stock,8,ea,0,,,,,
FLX-LGM-282,LG Optimus F3 P659 Front Camera Flex,Main-Stock,7,ea,0,,,,,
FLX-LGM-284,LG Optimus F3 P659 Wifi and Bluetooth Extender,Main-Stock,16,ea,0,,,,,
FLX-LGM-286,LG Optimus G LS970 Wifi and Bluetooth Flex,Main-Stock,22,ea,0,,,,,
FLX-LGM-290,LG Optimus G LS970 Screws Complete Set,Main-Stock,23,ea,0,,,,,
FLX-LGM-294,LG Optimus G LS970 Loudspeaker Flex,Main-Stock,26,ea,0,,,,,
FLX-LGM-296,LG Optimus G LS970 Rear Component Housing,Main-Stock,7,ea,0,,,,,
FLX-LGM-298,LG Optimus G LS970 Volume Key Flex Cable,Main-Stock,6,ea,7.5,,,,,
FLX-LGM-302,LG Optimus G LS970 Charging Port Flex,Main-Stock,4,ea,18,,,,,
FLX-LGM-304,LG Optimus G LS970 Power Button Flex,Main-Stock,2,ea,3.75,,,,,
FLX-LGM-306,LG Optimus G LS970 Volume and Power Button,Main-Stock,1,ea,8,,,,,
FLX-LGM-308,LG Optimus G LS970 Vibrator Motor Flex,Main-Stock,29,ea,0,,,,,
FLX-LGM-310,LG Optimus G LS970 Earpiece speaker Flex,Main-Stock,24,ea,0,,,,,
FLX-LGM-312,LG Optimus L9 MS769 Screws Complete Set,Main-Stock,20,ea,0,,,,,
FLX-LGM-314,LG Optimus L9 MS769 Vibrator Motor Flex,Main-Stock,19,ea,0,,,,,
FLX-LGM-316,LG Optimus L9 MS769 Charging Port Cover,Main-Stock,26,ea,0,,,,,
FLX-LGM-318,LG Optimus L9 MS769 Power and Volume Key Buttons,Main-Stock,24,ea,0,,,,,
FLX-LGM-320,LG Optimus L9 MS769 Back Camera Flex Cable,Main-Stock,17,ea,0,,,,,
FLX-LGM-322,LG Optimus L9 MS769 Headphone Jack Flex Cable,Main-Stock,30,ea,0,,,,,
FLX-LGM-324,LG Optimus L9 MS769 Front Camera Flex Cable,Main-Stock,5,ea,0,,,,,
FLX-LGM-326,LG Optimus L9 MS769 Home Key Button,Main-Stock,16,ea,0,,,,,
FLX-LGM-328,LG Optimus L9 MS769 Loudspeaker Flex Cable,Main-Stock,21,ea,0,,,,,
FLX-LGM-330,LG Optimus L9 MS769 Wifi Antenna Flex,Main-Stock,28,ea,0,,,,,
FLX-LGM-332,LG Optimus L9 MS769 Power Sim Flash SD and Volume Flex,Main-Stock,15,ea,0,,,,,
FLX-LGM-334,LG Optimus L9 MS769 Charging Port and Home Flex,Main-Stock,4,ea,0,,,,,
FLX-LGM-336,LG Optimus G2 Verizon VS980 Loudspeaker Flex,Main-Stock,1,ea,35,,,,,
FLX-LGM-338,LG Optimus G2 Verizon VS980 Vibrator Motor Flex,Main-Stock,9,ea,1,,,,,
FLX-LGM-340,LG Optimus G2 Verizon VS980 Ground Flex,Main-Stock,4,ea,0,,,,,
FLX-LGM-344,LG Optimus G2 Verizon VS980 Power Volume Rear Button Key Flex Cable,Main-Stock,2,ea,5,,,,,
FLX-LGM-348,LG Optimus G2 Verizon VS980 Camera Flash Flex,Main-Stock,14,ea,0,,,,,
FLX-LGM-350,LG Optimus G2 Verizon VS980 Front Camera Flex,Main-Stock,18,ea,0,,,,,
FLX-LGM-352,LG Optimus G2 Verizon VS980 Back Camera Flex,Main-Stock,25,ea,0,,,,,
FLX-LGM-354,LG Optimus G2 Verizon VS980 Earpiece Speaker Flex,Main-Stock,2,ea,4.73077,,,,,
FLX-LGM-356,LG Optimus G2 Verizon VS980 Sim Card Housing,Main-Stock,6,ea,15,,,,,
FLX-LGM-358,LG Optimus G2 Verizon VS980 Wifi Bluetooth Flex Cable,Main-Stock,7,ea,0,,,,,
FLX-LGM-360,LG Optimus G2 Verizon VS980 Charging Port Headphone Jack Volume Flex,Main-Stock,3,ea,38.80831,,,,,
FLX-LGM-366,LG Optimus G2 D800 D801 D803 Ground Flex Cable,Main-Stock,1,ea,0,,,,,
FLX-LGM-370,LG Optimus G2 D800 D801 D803 Rear Key Button Flex,Main-Stock,1,ea,15,,,,,
FLX-LGM-372,LG Optimus G2 D800 D801 D803 Rear Buttons,Main-Stock,1,ea,0,,,,,
FLX-LGM-386,LG Optimus G2 D800 D801 D803 Charging Port Headphone Jack Mic Flex Cable,Main-Stock,2,ea,17.5,,,,,
FLX-LGM-388,LG Optimus 3D P920 Thrill P925 Screw Set Complete,Main-Stock,12,ea,0,,,,,
FLX-LGM-392,LG Optimus 3D P920 Thrill P925 Vibrator Motor Flex,Main-Stock,13,ea,1.64706,,,,,
FLX-LGM-398,LG Optimus 3D P920 Thrill P925 3D Dual 3D Back Camera Flex,Main-Stock,6,ea,0,,,,,
FLX-LGM-400,LG Optimus 3D P920 Thrill P925 Front Camera Flex,Main-Stock,12,ea,0,,,,,
FLX-LGM-404,LG Optimus 3D P920 Thrill P925 Antenna Ground Flex,Main-Stock,11,ea,0,,,,,
FLX-LGM-406,LG Optimus 3D P920 Thrill P925 Coax Antenna Flex Cable,Main-Stock,4,ea,0,,,,,
FLX-LGM-408,LG Nexus 4 E960 Optimus G E970 WIFI Antenna Signal Wire,Main-Stock,1,ea,4,,,,,
FLX-LGM-410,LG Optimus G ATT E970 Earpiece Speaker Flex Cable,Main-Stock,2,ea,7,,,,,
FLX-LGM-414,LG Optimus G ATT E970 Complete Screw Set,Main-Stock,8,ea,2.72727,,,,,
FLX-LGM-416,LG Optimus G ATT E970 Power Key Flex Cable,Main-Stock,2,ea,11.42857,,,,,
FLX-LGM-418,LG Optimus G ATT E970 Vibration Motor Module,Main-Stock,11,ea,2.72727,,,,,
FLX-LGM-420,LG Optimus G ATT E970 Rear Component Housing,Main-Stock,12,ea,2.75,,,,,
FLX-LGM-422,LG Optimus Exceed VS840PP Volume Flex Cable,Main-Stock,78,ea,0.71795,,,,,
FLX-LGM-424,LG Venice LG730 Splendor US730 Showtime L86C Vibrator Keypad Home Charging Port Flex Cable,Main-Stock,21,ea,3,,,,,
FLX-LGM-426,LG Venice LG730 Power Button Flash Earpiece Speaker Headphone Jack Flex Cable,Main-Stock,18,ea,3,,,,,
FLX-LGM-428,LG Venice LG730 Complete Screw Set,Main-Stock,94,ea,3,,,,,
FLX-LGM-430,LG Venice LG730 Front Facing Camera Flex Cable,Main-Stock,23,ea,3,,,,,
FLX-LGM-432,LG Venice LG730 Back Facing Camera Flex Cable,Main-Stock,101,ea,3,,,,,
FLX-LGM-434,LG Venice LG730 Power And Volume Buttons,Main-Stock,116,ea,3,,,,,
FLX-LGM-436,LG Venice LG730 Home Button,Main-Stock,126,ea,3,,,,,
FLX-LGM-438,LG Venice LG730 Sim Card Reader with Volume Flex Cable,Main-Stock,114,ea,3,,,,,
FLX-LGM-440,LG Venice LG730 Loudspeaker Module,Main-Stock,87,ea,3,,,,,
FLX-LGM-442,LG Venice LG730 Coax Antenna Cable,Main-Stock,131,ea,3,,,,,
FLX-LGM-448,LG Google Nexus 4 E960 Earpiece Speaker Flex,Main-Stock,2,ea,5,,,,,
FLX-LGM-450,LG Google Nexus 4 E960 Antenna Coax Cable,Main-Stock,3,ea,3.14286,,,,,
FLX-LGM-452,LG Google Nexus 4 E960 Vibrator Motor,Main-Stock,4,ea,7,,,,,
FLX-LGM-454,LG Google Nexus 4 E960 Power Button Flex,Main-Stock,4,ea,6,,,,,
FLX-LGM-456,LG Google Nexus 4 E960 Volume Button Flex,Main-Stock,7,ea,0,,,,,
FLX-LGM-458,LG Google Nexus 4 E960 Sim Card Tray,Main-Stock,4,ea,12,,,,,
FLX-LGM-460,Product Unavailable,Main-Stock,3,ea,0,,,,,
FLX-LGM-464,LG Intuition VS950 Complete Screw Set,Main-Stock,1,ea,0,,,,,
FLX-LGM-474,LG Intuition VS950 Wifi Bluetooth Antenna Coax Cables,Main-Stock,4,ea,1,,,,,
FLX-LGM-476,LG Optimus G Pro E980 E985 E986 Ear Piece Speaker,Main-Stock,6,ea,6,,,,,
FLX-LGM-478,LG Intuition VS950 Front Camera Flex,Main-Stock,5,ea,0,,,,,
FLX-LGM-480,LG Intuition VS950 Back Camera Flex,Main-Stock,3,ea,0,,,,,
FLX-LGM-482,LG Intuition VS950 Volume Button Flex,Main-Stock,5,ea,0,,,,,
FLX-LGM-486,LG Intuition VS950 Headphone Jack Power Button With Mic Flex,Main-Stock,16,ea,0,,,,,
FLX-LGM-488,LG Intuition VS950 Home Mic With Vibrator Flex,Main-Stock,5,ea,0,,,,,
FLX-LGM-490,LG Intuition VS950 Loudspeaker With Housing,Main-Stock,20,ea,0,,,,,
FLX-LGM-492,LG Viper LS840 4G LTE Complete Screw Set,Main-Stock,1,ea,0,,,,,
FLX-LGM-496,LG Viper LS840 4G LTE Volume Flex,Main-Stock,1,ea,0,,,,,
FLX-LGM-498,LG Viper LS840 4G LTE Front Camera Flex,Main-Stock,5,ea,0,,,,,
FLX-LGM-500,LG Viper LS840 4G LTE Back Camera Flex,Main-Stock,5,ea,0,,,,,
FLX-LGM-502,LG Viper LS840 4G LTE Flash Flex With Housing,Main-Stock,5,ea,0,,,,,
FLX-LGM-504,LG Viper LS840 4G LTE Power Earpiece Speaker Headphone Jack Flex,Main-Stock,3,ea,0,,,,,
FLX-LGM-506,LG Viper LS840 4G LTE Keypad Microphone Flex,Main-Stock,5,ea,0,,,,,
FLX-LGM-508,LG OPTIMUS G E970 BACK CAMERA FLEX CABLE,Main-Stock,2,ea,2.36059,,,,,
FLX-LGM-510,LG Optimus G2 VS980 LS980 D800 D801 D803 D805 Proximity Sensor Flex,Main-Stock,8,ea,24.04762,,,,,
FLX-LGM-512,LG Google Nexus 5 D820 D821 WiFi Antenna Cable Wire - Black,Main-Stock,2,ea,8,,,,,
FLX-LGM-514,LG Google Nexus 5 D820 D821 GPS Antenna Cable Wire - White,Main-Stock,19,ea,5.3299,,,,,
FLX-LGM-516,LG Google Nexus 5 D820 D821 Audio Headphone Jack Module,Main-Stock,5,ea,22,,,,,
FLX-LGM-518,LG Google Nexus 5 D820 D821 Back Facing Rear Camera Flex Cable,Main-Stock,5,ea,28.44444,,,,,
FLX-LGM-520,LG Google Nexus 5 D820 D821 Charging Port Flex Cable,Main-Stock,6,ea,35.65571,,,,,
FLX-LGM-522,LG Google Nexus 5 D820 D821 Earpiece Speaker Module,Main-Stock,3,ea,6,,,,,
FLX-LGM-524,LG Google Nexus 5 D820 D821 Front Facing Camera Flex Cable,Main-Stock,2,ea,12.5,,,,,
FLX-LGM-526,LG Google Nexus 5 D820 D821 Loudspeaker Flex Cable,Main-Stock,1,ea,30,,,,,
FLX-LGM-528,LG Doubleplay C729 SD Sim Card Tray Power Volume Headphone Jack Flex,Main-Stock,6,ea,0,,,,,
FLX-LGM-534,LG Optimus G PRO E980 Front Camera Flex,Main-Stock,2,ea,14.25,,,,,
FLX-LGM-536,LG Optimus G PRO E980 Back Camera Flex,Main-Stock,14,ea,0.75,,,,,
FLX-LGM-538,LG Optimus G PRO E980 Earpiece Speaker Flex,Main-Stock,2,ea,7,,,,,
FLX-LGM-540,LG Optimus G PRO E980 Headphone Jack Flex,Main-Stock,1,ea,7,,,,,
FLX-LGM-542,LG Optimus G PRO E980 Loudspeaker Module,Main-Stock,4,ea,15.10417,,,,,
FLX-LGM-544,LG Optimus G PRO E980 Vibrator Motor Flex,Main-Stock,3,ea,0,,,,,
FLX-LGM-546,LG Optimus G PRO E980 Quick Button Flex,Main-Stock,1,ea,10,,,,,
FLX-LGM-548,LG Optimus G PRO E980 Volume Key Flex,Main-Stock,15,ea,6,,,,,
FLX-LGM-552,LG Optimus G PRO E980 Home Button Charging Port Flex,Main-Stock,30,ea,20.14706,,,,,
FLX-LGM-554,LG Optimus G PRO E980 Antenna Coax Cable Flex,Main-Stock,2,ea,8,,,,,
FLX-LGM-556,LG Optimus G PRO E980 Power Flex Cable,Main-Stock,4,ea,10,,,,,
FLX-LGM-558,LG G Flex D950 D955 LS995 Charging Port Flex Cable,Main-Stock,3,ea,30.00009,,,,,
FLX-LGM-560,LG G3 D850 D851 D855 VS985 LS990 Power Button Flex,Main-Stock,4,ea,0,,,,,
FLX-LGM-564,LG G2 Optimus G D800 D801 D802 D803 D805 LS980 VS980 Sim Card Holder Tray White,Main-Stock,3,ea,15,,,,,
FLX-LGM-566,LG G2 Optimus G D800 D801 D802 D803 D805 LS980 VS980 Sim Card Holder Tray Black,Main-Stock,3,ea,19.33333,,,,,
