SKU,Name,Manufacturer,Model,Price,"Compatible Models",Parts,"Item Category","Supported Devices"
ACC-ZRT-497,"Front Glass Adhesive for LG G Vista",LG,"G Vista",3.95,"D631 (AT&T)",No,"Adhesive Kits",
FLX-NOK-058,"Earpiece Speaker Replacement for Microsoft Lumia 640XL",Microsoft,"Lumia 640XL",9.95,"640XL (No Carrier)",Yes,"Internal Components",
FLX-SAM-1474,"Rear Camera for Samsung Galaxy Grand Prime",Samsung,"Galaxy Grand Prime",0.9900,"G530F (International)|G530Y (No Carrier)|G530H (No Carrier)",Yes,"Internal Components",
SRN-LGM-610,"LCD and Touch Screen Digitizer for LG L Bello - White",LG,"L Bello",69.95,"D331 (No Carrier)|D335 (International)",Yes,"LCD and Touch Screen",
FLX-SAM-1485,"Front Camera for Samsung Galaxy S6 Active",Samsung,"Galaxy S6 Active",1.9900,"G890 (AT&T)",Yes,"Internal Components",
SRN-LGM-613,"LCD and Touch Screen Digitizer for LG V10 H900 H901 VS990 - Opal Blue",LG,V10,41.6900,"H900 (AT&T)|H901 (T-Mobile)|VS990 (Verizon)",Yes,"LCD and Touch Screen",
APL-001-2259,"LCD and Touch Screen Digitizer for iPod Touch 6 - White",Apple,"iPod Touch 6",36.9900,"A1574 (WIFI)",Yes,"LCD and Touch Screen",
APL-002-6431,"Rear Housing Replacement for iPod Touch (6th Generation) - Gold",Apple,"iPod Touch 6",9.7900,,No,,
BTY-COV-1663,"Midframe for Samsung Galaxy S6 G920T G920A - White",Samsung,"Galaxy S6",9.9900,"G920A (AT&T)|G920T (T-Mobile)",Yes,Housing,
APL-002-6430,"Rear Housing Replacement for iPod Touch (6th Generation) - Silver",Apple,"iPod Touch 6",21.99,,No,,
APL-003-1676,"Proximity Sensor Holder Bracket for iPhone 6S 6S Plus",Apple,"iPhone 6S",0.98,,Yes,"Internal Components","iPhone 6S Plus"
ACC-ZED-780,"Samsung Galaxy S7 Tempered Glass Screen Protector with Cleaning Kit - Pack of 25",Samsung,"Galaxy S7",14.9900,"G930F (International)|G930A (AT&T)|G930P (Sprint)|G930V (Verizon)|G930T (T-Mobile)|G930R (US Cellular)",No,"Screen Protector",
FLX-HUA-001,"Vibration Motor for Huawei Nexus 6P",Huawei,"Nexus 6P",1.9900,"6P (No Carrier)",Yes,"Internal Components",
FLX-LGM-618,"Charging Port Replacement for LG G Vista",LG,"G Vista",4.9900,"D631 (AT&T)",Yes,"Internal Components",
BTY-COV-1650,"LCD Frame Bezel for Motorola Moto X Pure Edition XT1575 - Black",Motorola,"Moto X Pure",3.4900,"X Style (No Carrier)",Yes,"Bezel Frames",
FLX-LGM-619,"Charging Port Dock Connector Replacement for LG Lucid 3",LG,"Lucid 3",2.9900,"VS876 (Verizon)",Yes,"Internal Components",
BTY-COV-1648,"Midframe Chassis for Samsung Galaxy Note 4 N910V N910P - White",Samsung,"Galaxy Note 4",14.4900,"N910P (Sprint)|N910V (Verizon)|N910R4 (US Cellular)",Yes,Housing,
ACC-ZRT-484,"iPhone 6S Plus Refurbishing Pad ",Apple,"iPhone 6S Plus",17.99,,No,,
FLX-MOT-522,"Vibration Motor Replacement for Motorola Droid Turbo 2",Motorola,"Droid Turbo 2",14.99,"XT1585 (Verizon)|XT1581 (China)|XT1580 (No Carrier)",Yes,"Internal Components",
FLX-SAM-1480,"LCD Testing Cable for Samsung Galaxy S6 Active",Samsung,"Galaxy S6 Active",5.95,"G890 (AT&T)",Yes,"Internal Components",
ACC-ZRT-489,"Front Glass Adhesive Replacement for Samsung Galaxy S7",Samsung,"Galaxy S7",0.7900,"G930F (International)|G930A (AT&T)|G930P (Sprint)|G930V (Verizon)|G930T (T-Mobile)|G930R (US Cellular)",No,"Adhesive Kits",
FLX-SAM-1468,"Rear Camera Lens for Samsung Galaxy S7 - Black Onyx (Pack of 5)",Samsung,"Galaxy S7",4.9900,"G930F (International)|G930A (AT&T)|G930P (Sprint)|G930V (Verizon)|G930T (T-Mobile)|G930R (US Cellular)",Yes,"Internal Components",
SRN-NOK-166,"LCD and Touch Screen Digitizer for Microsoft Lumia 950XL - Black",Microsoft,"Lumia 950XL",144.9900,,Yes,"LCD and Touch Screen",
APL-003-1670,"Front Bezel for iPhone 6S Plus - White (Premium)",Apple,"iPhone 6S Plus",2.8900,,Yes,Housing,
APL-001-2253,"3D Touch Backlight for iPhone 6S Plus (Premium)",Apple,"iPhone 6S Plus",9.9900,,Yes,Backlight,
FLX-ZTE-003,"Loudspeaker Replacement for ZTE Warp Elite",ZTE,"Warp Elite",19.99,"Warp Elite (No Carrier)",Yes,"Internal Components",
APL-001-2256,"iPhone 6S 3D Touch Backlight (Premium)",Apple,"iPhone 6S",14.9900,,Yes,Backlight,
BTY-COV-1669,"Midframe for Samsung Galaxy S6 Edge G925V G925P - Gold",Samsung,"Galaxy S6 Edge",21.75,"G925V (Verizon)|G925P (Sprint)",Yes,"Bezel Frames",
SRN-MOT-657,"LCD and Touch Screen Digitizer for Motorola Moto G4 - Black",Motorola,"Moto G4",27.5900,"G4 (No Carrier)",Yes,"LCD and Touch Screen",
ACC-ZED-782,"OCA Sticker for iPhone 6S (Premium)",Apple,"iPhone 6S",1.4900,,Yes,OCA,
BKB-MOD-484,"Rear Camera Replacement for BlackBerry Priv",Blackberry,"BlackBerry Priv",29.9900,"STV100-1 (AT&T)|STV100-2 (Verizon)|STV100-3 (International)|STV100-4 (International)",Yes,"Internal Components",
ACC-ZRT-482,"iPhone 6 Plus Screen Protector",Apple,"iPhone 6 Plus",0.2900,"A1522 (AT&T)|A1522 (T-Mobile)|A1522 (International)|A1522 (No Carrier)|A1522 (Verizon)|A1524 (Sprint)|A1524 (No Carrier)|A1593 (China)",No,"Screen Protector",
ACC-ZRT-490,"Front Glass Adhesive Replacement for LG G Vista",LG,"G Vista",3.95,"D631 (AT&T)",No,"Adhesive Kits",
FLX-LGM-621,"Headphone Jack for LG G4",LG,G4,2.9900,"H815T (China)|H810 (AT&T)|H811 (T-Mobile)|LS991  (Sprint)|VS986 (Verizon)|US991 (US Cellular)",Yes,"Internal Components",
BKB-MOD-486,"Headphone Jack Flex Cable Replacement for BlackBerry Priv",Blackberry,"BlackBerry Priv",9.9900,"STV100-1 (AT&T)|STV100-2 (Verizon)|STV100-3 (International)|STV100-4 (International)",Yes,"Internal Components",
BKB-MOD-485,"Loudspeaker Replacement for BlackBerry Priv",Blackberry,"BlackBerry Priv",19.9900,"STV100-1 (AT&T)|STV100-2 (Verizon)|STV100-3 (International)|STV100-4 (International)",Yes,"Internal Components",
SRN-HTC-1156,"LCD and Touch Screen Digitizer for HTC Desire 816 - Black",HTC,"Desire 816",19.9900,"Desire 816 (No Carrier)",Yes,"LCD and Touch Screen",
BTY-COV-1656,"Rear Battery Cover for Samsung Galaxy S7 Edge - Black Onyx (Standard)",Samsung,"Galaxy S7 Edge",5.8900,"G935F (International)|G935A (AT&T)|G935V (Verizon)|G935T (T-Mobile)|G935P (Sprint)|G935R (US Cellular)",Yes,Housing,
BTY-COV-1657,"Rear Battery Cover for Samsung Galaxy S7 Edge - Silver Titanium (Standard)",Samsung,"Galaxy S7 Edge",5.8900,"G935F (International)|G935A (AT&T)|G935V (Verizon)|G935T (T-Mobile)|G935P (Sprint)|G935R (US Cellular)",Yes,Housing,
BTY-COV-1660,"Rear Battery Cover for Samsung Galaxy S7 - Gold Platinum (Standard)",Samsung,"Galaxy S7",4.9900,"G930F (International)|G930A (AT&T)|G930P (Sprint)|G930V (Verizon)|G930T (T-Mobile)|G930R (US Cellular)",Yes,Housing,
FLX-MIC-002,"Rear Camera Flex Cable Replacement for Microsoft Surface Pro 3",Microsoft,"Surface Pro 3",24.99,"Pro 3 (WIFI)",Yes,"Internal Components",
ACC-ZRT-486,"Solid Aluminum Alloy UV Glue LOCA LCD Alignment Mould for iPhone 6s Plus",Apple,"iPhone 6S Plus",11.39,,No,,
FLX-LGM-617,"Loudspeaker Buzzer Replacement for LG G Vista",LG,"G Vista",14.99,"D631 (AT&T)",Yes,"Internal Components",
BTY-COV-1666,"Midframe for Samsung Galaxy S6 Active",Samsung,"Galaxy S6 Active",39.99,"G890 (AT&T)",No,,
FLX-LGM-616,"Earpiece Speaker Replacement for LG G Vista",LG,"G Vista",19.99,"D631 (AT&T)",Yes,"Internal Components",
FLX-SAM-1482,"Rear Camera Lens for Samsung Galaxy S6 Active - Grey",Samsung,"Galaxy S6 Active",1.0900,"G890 (AT&T)",Yes,"Internal Components",
FLX-NOK-060,"Earpiece Speaker Replacement for Microsoft Lumia 950XL",Microsoft,"Lumia 950XL",1.3900,,Yes,"Internal Components",
APL-003-1681,"Rear Camera Lens Glass Cover for iPhone 6S/6S Plus - Space Gray (Pack of 10)",Apple,"iPhone 6S",4.9900,,Yes,"Internal Components","iPhone 6S Plus"
APL-003-1685,"Power Button Flex Cable for iPod Touch 6",Apple,"iPod Touch 6",12.95,"A1574 (WIFI)",Yes,"Internal Components",
SRN-ONP-003,"LCD and Touch Screen Digitizer for OnePlus 3 (REV 1.3) - Graphite",OnePlus,Three,127.89,"3 (No Carrier)",Yes,"LCD and Touch Screen",
FLX-LGM-614,"Stylus Pen for LG G Stylo",LG,"G Stylo",9.95,"H634 (Cricket)|LS770 (Sprint)|LS770 (Boost Mobile)",No,"Stylus Pens",
SRN-NOK-165,"LCD and Touch Screen Digitizer for Nokia Lumia 925 - Black",Nokia,"Lumia 925",49.99,"RM-892 (International)|RM-893 (AT&T)|RM-893 (T-Mobile)|RM-910 (China)",Yes,"LCD and Touch Screen",
APL-003-1675,"Front Camera Holder Bracket for iPhone 6S 6S Plus",Apple,"iPhone 6S",0.98,,Yes,"Internal Components","iPhone 6S Plus"
APL-001-2251,"Glass With Frame for iPhone 6S Plus - White",Apple,"iPhone 6S Plus",1.9900,,Yes,Glass,
FLX-LGM-610,"Rear Camera Lens for LG V10 - Modern Beige",LG,V10,8.23,"H900 (AT&T)|H901 (T-Mobile)|VS990 (Verizon)",Yes,"Internal Components",
FLX-HTC-611,"Charging Port Replacement for HTC Desire 626S",HTC,"Desire 626S",0.9900," (No Carrier)",Yes,"Internal Components",
FLX-HTC-612,"Loudspeaker Replacement for HTC One A9",HTC,"One A9",4.9900,"A9 (No Carrier)",Yes,"Internal Components",
BTY-COV-1668,"Midframe Replacement for Samsung Galaxy S6 Edge G925T G925A - White",Samsung,"Galaxy S6 Edge",25.42,"G925A (AT&T)|G925T (T-Mobile)",No,,
FLX-SNY-044,"Power and Volume Button Flex Cable Replacement for Sony Xperia Z5 Compact",Sony,"Xperia Z5 Compact",1.9900,"Z5 Compact (No Carrier)",Yes,"Internal Components",
FLX-LGM-622,"Earpiece Speaker for LG G4",LG,G4,1.2900,"H815T (China)|H810 (AT&T)|H811 (T-Mobile)|LS991  (Sprint)|VS986 (Verizon)|US991 (US Cellular)",Yes,"Internal Components",
FLX-LGM-612,"Rear Camera Lens for LG V10 - Opal Blue",LG,V10,9.95,"H900 (AT&T)|H901 (T-Mobile)|VS990 (Verizon)",Yes,"Internal Components",
SRN-ZTE-014,"LCD and Touch Screen Digitizer for ZTE Zmax - Black",ZTE,Zmax,31.95,"Zmax (No Carrier)",Yes,"LCD and Touch Screen",
BTY-COV-1655,"Back Cover Replacement for LG V10 - Opal Blue",LG,V10,19.99,"H900 (AT&T)|H901 (T-Mobile)|VS990 (Verizon)",Yes,Housing,
BTY-COV-1654,"Back Cover Replacement for LG V10 - Ocean Blue",LG,V10,17.80,"H900 (AT&T)|H901 (T-Mobile)|VS990 (Verizon)",Yes,Housing,
SRN-ZTE-016,"LCD and Touch Screen Digitizer for ZTE Warp Elite",ZTE,"Warp Elite",39.99,"Warp Elite (No Carrier)",Yes,"LCD and Touch Screen",
BTY-COV-1672,"Midframe Replacement for Samsung Galaxy S6 Edge G925T G925A - Gray",Samsung,"Galaxy S6 Edge",25.42,"G925A (AT&T)|G925T (T-Mobile)",No,,
BTY-COV-1693,"Rear Battery Cover for Samsung Galaxy S7 - White",Samsung,"Galaxy S7",4.9900,"G930F (International)|G930A (AT&T)|G930P (Sprint)|G930V (Verizon)|G930T (T-Mobile)|G930R (US Cellular)",Yes,Housing,
FLX-MOT-527,"Earpiece Speaker Replacement for Motorola Moto X Pure Edition XT1575",Motorola,"Moto X Pure",0.9900,"X Style (No Carrier)",Yes,"Internal Components",
FLX-SAM-1472,"Charging Port Flex Cable for Samsung Galaxy S7 Edge G935V Verizon",Samsung,"Galaxy S7 Edge",6.9900,"G935V (Verizon)",Yes,"Internal Components",
FLX-SAM-1471,"Charging Port Flex Cable for Samsung Galaxy S7 Edge G935T T-Mobile",Samsung,"Galaxy S7 Edge",4.4900,"G935T (T-Mobile)",Yes,"Internal Components",
SRN-MOT-659,"LCD and Touch Screen Digitizer for Motorola Droid Turbo 2 LCD With Frame",Motorola,"Droid Turbo 2",89.9900,"XT1585 (Verizon)|XT1581 (China)|XT1580 (No Carrier)",Yes,"LCD and Touch Screen",
BTY-COV-1661,"Back Cover Replacement for Motorola Droid Turbo",Motorola,"Droid Turbo",10.9900,"XT1254 (Verizon)",Yes,"Back Covers",
FLX-MOT-526,"Front Camera Replacement for Motorola Droid Turbo 2",Motorola,"Droid Turbo 2",4.9900,"XT1585 (Verizon)|XT1581 (China)|XT1580 (No Carrier)",Yes,"Internal Components",
FLX-ZTE-001,"Rear Camera Replacement for ZTE Warp Elite",ZTE,"Warp Elite",14.99,"Warp Elite (No Carrier)",Yes,"Internal Components",
FLX-ONP-003,"Charging Port Flex Cable Replacement for OnePlus 2",OnePlus,Two,0.9900,"A2001 (No Carrier)|A2003 (No Carrier)|A2005 (No Carrier)",Yes,"Internal Components",
SRN-ZTE-015,"LCD and Touch Screen Digitizer for ZTE Zmax 2 - Black",ZTE,"Zmax 2",34.99,"Zmax 2 (No Carrier)",Yes,"LCD and Touch Screen",
ACC-ZRT-492,"Front Glass Adhesive Replacement for Samsung Galaxy S6 Edge Plus",Samsung,"Galaxy S6 Edge Plus",0.9900,"G928T (T-Mobile)|G928A (AT&T)|G928F (International)|G928V (Verizon)|G928P (Sprint)",No,"Adhesive Kits",
APL-003-1689,"Home Button Flex Cable Replacement for iPad 3",Apple,"iPad 3",2.64,"A1416 (WIFI)|A1430 (WIFI + Cellular)|A1403 (WIFI + Cellular)",Yes,"Internal Components",
BKB-MOD-487,"Front Camera Replacement for BlackBerry Priv",Blackberry,"BlackBerry Priv",29.99,"STV100-1 (AT&T)|STV100-2 (Verizon)|STV100-3 (International)|STV100-4 (International)",Yes,"Internal Components",
FLX-MOT-521,"Headphone Jack Flex Cable Replacement for Motorola Droid Turbo",Motorola,"Droid Turbo",14.99,"XT1254 (Verizon)",Yes,"Internal Components",
APL-003-1687,"Home Button Flex Cable for iPod Touch 6",Apple,"iPod Touch 6",19.95,"A1574 (WIFI)",Yes,"Internal Components",
APL-003-1686,"Volume Button Flex Cable for iPod Touch 6",Apple,"iPod Touch 6",9.95,"A1574 (WIFI)",Yes,"Internal Components",
BTY-COV-1673,"Back Cover Replacement for Sony Xperia Z5 - Pink",Sony,"Xperia Z5",9.95,"E6603 (No Carrier)|E6653 (No Carrier)",Yes,"Back Covers",
FLX-MIC-004,"Left Loudspeaker Replacement for Microsoft Surface Pro 3",Microsoft,"Surface Pro 3",13.99,"Pro 3 (WIFI)",Yes,"Internal Components",
APL-001-2260,"LCD and Touch Screen Digitizer for iPod Touch 6 - Black",Apple,"iPod Touch 6",36.9900,"A1574 (WIFI)",Yes,"LCD and Touch Screen",
APL-003-1682,"Charging Port for iPod Touch 6 - White",Apple,"iPod Touch 6",3.7900,"A1574 (WIFI)",Yes,"Internal Components",
APL-003-1683,"Charging Port for iPod Touch 6 - Black",Apple,"iPod Touch 6",3.6900,"A1574 (WIFI)",Yes,"Internal Components",
ACC-ZED-786,"Samsung Galaxy S6 Tempered Glass Screen Protector with Cleaning Kit - Pack of 25",Samsung,"Galaxy S6",14.9900,"G920A (AT&T)|G920T (T-Mobile)|G920T (International)|G920V (Verizon)|G920V (International)|G920P (Sprint)|G920P (International)|G920F (China)|G920F (International)|G920R (US Cellular)",No,"Screen Protector",
FLX-SAM-1489,"Charging Port Flex Cable for Samsung Galaxy S5 G900H",Samsung,"Galaxy S5",4.9900,"G900H (International)",Yes,"Internal Components",
APL-003-1690,"Backlight Filter IC for iPad 2/3/4/Mini ",Apple,"iPad 2",6.95,"A1395 (WIFI)|A1395 (EMC 2560) (WIFI)|A1396 (WIFI + Cellular)|A1397 (WIFI + Cellular)|A1416 (WIFI)|A1430 (WIFI + Cellular)|A1403 (WIFI + Cellular)|A1458 (WIFI)|A1459 (WIFI + Cellular)|A1460 (WIFI + Cellular)",Yes,Backlight,"iPad 3|iPad 4"
BTY-COV-1678,"Battery Cover Replacement for Sony Xperia Z3V - Black",Sony,"Xperia Z3v",5.42,"D6708 (Verizon)",Yes,"Back Covers",
APL-002-2060,"Front Middle Frame Bezel LCD Holder for iPhone 6S - White",Apple,"iPhone 6S",1.7900,,Yes,Housing,
APL-003-1692,"Front Middle Frame Bezel LCD Holder for iPhone 6S - Black",Apple,"iPhone 6S",1.4900,,Yes,Housing,
SRN-LGM-627,"LCD Display for LG L Bello",LG,"L Bello",28.4900,"D331 (No Carrier)|D335 (International)",Yes,"LCD Screen",
FLX-MOT-531,"Motorola Droid Ultra XT1080 Charging Port",Motorola,"Droid Ultra",1.9900,"XT1080 (Verizon)",Yes,"Internal Components",
FLX-SAM-1490,"Charging Port Samsung Galaxy Grand Prime",Samsung,"Galaxy Grand Prime",4.09,"G530F (International)|G530Y (No Carrier)|G530H (No Carrier)",Yes,"Internal Components",
FLX-SAM-1491,"Charging Port for Samsung Galaxy Mega 5.8",Samsung,"Galaxy Mega 5.8",4.09,"i9150 (No Carrier)|i9152 (International)",Yes,"Internal Components",
APL-003-1693,"Front Middle Frame Bezel LCD Holder for iPhone 5 - Black (Premium)",Apple,"iPhone 5",3.7900,"A1429 (Verizon)|A1429 (Sprint)|A1442 (China)",No,,
APL-003-1696,"Front Middle Frame Bezel LCD Holder for iPhone 5S - Black (Premium)",Apple,"iPhone 5S",1.1900,"A1533  (AT&T)|A1533  (T-Mobile)|A1533  (Verizon)|A1533  (Sprint)|A1457 (AT&T)|A1457 (T-Mobile)|A1530 (AT&T)|A1530 (T-Mobile)|A1530 (China)|A1453 (Verizon)|A1453 (Sprint)|A1518 (China)|A1528 (China)",Yes,Housing,
APL-003-1697,"Front Middle Frame Bezel LCD Holder for iPhone 5 - White (Premium)",Apple,"iPhone 5",3.7900,"A1429 (Verizon)|A1429 (Sprint)|A1442 (China)",No,,
APL-002-6436,"Front Middle Frame Bezel LCD Holder for iPhone 5 - White (Premium)",Apple,"iPhone 5",0.6900,"A1429 (Verizon)|A1429 (Sprint)|A1442 (China)",No,,
APL-002-6437,"Front Middle Frame Bezel LCD Holder for iPhone 5S - Black (Premium)",Apple,"iPhone 5S",0.6900,"A1533  (AT&T)|A1533  (T-Mobile)|A1533  (Verizon)|A1533  (Sprint)|A1457 (AT&T)|A1457 (T-Mobile)|A1530 (AT&T)|A1530 (T-Mobile)|A1530 (China)|A1453 (Verizon)|A1453 (Sprint)|A1518 (China)|A1528 (China)",Yes,Housing,
APL-002-6438,"Front Middle Frame Bezel LCD Holder for iPhone 5C - Black (Premium)",Apple,"iPhone 5C",0.6900,"A1532 (AT&T)|A1532 (T-Mobile)|A1532 (Verizon)|A1532 (Sprint)|A1456 (Verizon)|A1456 (Sprint)|A1507 (AT&T)|A1507 (T-Mobile)| A1529 (AT&T)| A1529 (T-Mobile)| A1529 (China)|A1526 (China)|A1516 (China)",Yes,Housing,
APL-002-6439,"Front Middle Frame Bezel LCD Holder for iPhone 5S - White (Premium)",Apple,"iPhone 5S",0.6900,"A1533  (AT&T)|A1533  (T-Mobile)|A1533  (Verizon)|A1533  (Sprint)|A1457 (AT&T)|A1457 (T-Mobile)|A1530 (AT&T)|A1530 (T-Mobile)|A1530 (China)|A1453 (Verizon)|A1453 (Sprint)|A1518 (China)|A1528 (China)",Yes,Housing,
APL-002-6440,"Front Middle Frame Bezel LCD Holder for iPhone 5 - Black (Premium)",Apple,"iPhone 5",0.6900,"A1429 (Verizon)|A1429 (Sprint)|A1442 (China)",No,,
ACC-ZED-789,"Samsung Galaxy S6/S7/Note 5 Data Cable (Special Order)",Samsung,"Galaxy Note 5",1.58,"N920T (T-Mobile)|N920A (AT&T)|N920P (Sprint)|N920V (Verizon)|N920R (US Cellular)|N920I (International)|N920G (International)|N920F (International)|G920A (AT&T)|G920T (T-Mobile)|G920T (International)|G920V (Verizon)|G920V (International)|G920P (Sprint)|G920P (International)|G920F (China)|G920F (International)|G920R (US Cellular)|G925A (AT&T)|G925T (T-Mobile)|G925V (Verizon)|G925P (Sprint)|G925F (International)|G925R (US Cellular)|G925I (International)|G9250 (International)|G925W8 (International)|G925K (International)|G925S (International)|G930F (International)|G930A (AT&T)|G930P (Sprint)|G930V (Verizon)|G930T (T-Mobile)|G930R (US Cellular)|G935F (International)|G935A (AT&T)|G935V (Verizon)|G935T (T-Mobile)|G935P (Sprint)|G935R (US Cellular)",No,"Data Cables","Galaxy S6|Galaxy S6 Edge|Galaxy S7|Galaxy S7 Edge"
ACC-ZED-793,"Samsung S5 Active Tempered Glass Screen Protector",Samsung,"Galaxy S5 Active",0.8900,"G870A (AT&T)",No,"Screen Protector",
FLX-SAM-1493,"Charging Port Flex Cable for Samsung Galaxy Mega 6.3 AT&T i527",Samsung,"Galaxy Mega",3.9900,"i527 (AT&T)",Yes,"Internal Components",
REPAIR-SERVICE,"Repair Service",,,25.0000,,No,,
SRN-SNY-139,"Sony Z3v LCD Screen with Touch Screen Digitizer Assembly - Black",Sony,"Xperia Z3v",34.9900,"D6708 (Verizon)",Yes,"LCD and Touch Screen",
SRN-LGM-630,"LCD and Touch Screen Digitizer with Frame for LG Stylo 2 LS775 - Black",LG,"G Stylo 2",49.9900,"LS775 (Boost Mobile)",Yes,"LCD and Touch Screen",
BT-SPX-0318,"Bongo Shield Tempered Glass Screen Protector - Samsung Galaxy Grand Prime G530",Samsung,"Galaxy Grand Prime",0.7900,"G530F (International)|G530Y (No Carrier)|G530H (No Carrier)",No,"Screen Protector",
ACC-ZRT-509,"Samsung Galaxy Note 1 N7000 Touch Screen Adhesive",Samsung,"Galaxy Note 1",0.53,"N7000 (International)|N7005 (International)|i9220 (International)|i717 (AT&T)|T879 (T-Mobile)",No,"Adhesive Kits",
ACC-ZRT-508,"Samsung Galaxy Note Edge Touch Screen Adhesive",Samsung,"Galaxy Note Edge",1.99,"N915FY (International)|N915K (International)|N915L (International)|N915S (International)|N915G (International)|N915D (International)|N915A (AT&T)|N915T (T-Mobile)|N915V (Verizon)|N915P (Sprint)|N915R (US Cellular)",No,"Adhesive Kits",
BT-BP-30216,"Battery for Apple iPad Air 2 7340mAH Li-Polymer",Apple,"iPad Air 2",16.2900,"A1566 (WIFI)|A1567 (WIFI + Cellular)",Yes,Batteries,
ACC-ZED-790,"Samsung Galaxy Series 2.0A Wall Charger (Premium)",Samsung,"Galaxy Note 5",2.4900,"N920T (T-Mobile)|N920A (AT&T)|N920P (Sprint)|N920V (Verizon)|N920R (US Cellular)|N920I (International)|N920G (International)|N920F (International)|G920A (AT&T)|G920T (T-Mobile)|G920T (International)|G920V (Verizon)|G920V (International)|G920P (Sprint)|G920P (International)|G920F (China)|G920F (International)|G920R (US Cellular)|G925A (AT&T)|G925T (T-Mobile)|G925V (Verizon)|G925P (Sprint)|G925F (International)|G925R (US Cellular)|G925I (International)|G9250 (International)|G925W8 (International)|G925K (International)|G925S (International)|G930F (International)|G930A (AT&T)|G930P (Sprint)|G930V (Verizon)|G930T (T-Mobile)|G930R (US Cellular)|G935F (International)|G935A (AT&T)|G935V (Verizon)|G935T (T-Mobile)|G935P (Sprint)|G935R (US Cellular)",No,"Wall Chargers","Galaxy S6|Galaxy S6 Edge|Galaxy S7|Galaxy S7 Edge"
SRN-LGM-661,"LCD and Touch Screen Digitizer with Frame for LG X Power - Black",LG,"X Power",33.9900,"LS755 (Boost Mobile)|US610 (US Cellular)|K450 (Cricket)",Yes,"LCD and Touch Screen",
BT-BP-30228,"BinTEK™ Battery for Apple iPad Pro 9.7 7306mAH Li-Polymer Premium ",Apple,"iPad Pro 9.7",16.8900,"A1673 (WIFI)|A1674 (WIFI + Cellular)|A1675 (WIFI + Cellular)",Yes,Batteries,
BT-BP-30226,"Battery for Apple iPad Pro 12.9 (1st Gen) - 3.77V 10307mAH Li-Polymer",Apple,"iPad Pro 12.9(1st Gen)",18.8900,"A1584 (WIFI)|A1652 (WIFI + Cellular)",Yes,Batteries,
BT-SPX-0316,"Bongo Shield Tempered Glass Screen Protector - LG G5 Curved",LG,G5,1.9900,"H850 (No Carrier)|H850 (International)|VS987 (Verizon)|H820 (AT&T)|LS992 (Sprint)|H830 (T-Mobile)|US992 (US Cellular)",No,"Screen Protector",
BT-BP-30208,"Battery Apple iPad 2 6930mAH Li-Polymer",Apple,"iPad 2",12.9900,"A1395 (WIFI)|A1395 (EMC 2560) (WIFI)|A1396 (WIFI + Cellular)|A1397 (WIFI + Cellular)",Yes,Batteries,
ACC-ZED-792,"Samsung Galaxy Note 5 Tempered Glass Screen Protector with Cleaning Kit - Pack of 25",Samsung,"Galaxy Note 5",18.9900,"N920T (T-Mobile)|N920A (AT&T)|N920P (Sprint)|N920V (Verizon)|N920R (US Cellular)|N920I (International)",No,"Screen Protector",
FLX-SAM-1492,"Charging Port for Samsung Galaxy Tab Pro 8.4 T320 ",Samsung,"Galaxy Tab Pro 8.4",2.4900,"T320 (No Carrier)",Yes,"Internal Components",
APL-003-1698,"Left and Right Replacement Loudspeakers for iPad Air /iPad 5 (2017)",Apple,"iPad 5 (2017)",13.65,"A1822 (WIFI)|A1823 (WIFI + Cellular)|A1474 (WIFI)|A1475 (WIFI + Cellular)|A1476 (WIFI + Cellular)",Yes,"Internal Components","iPad Air 1"
